306,95
306,97
306,76
306,44
306,86
307,77
307,81
307,31
307,71
307,54
307,93
308,97
308,48
308,39
308,34
308,58
309,57
309,72
309,90
309,61
309,97
310,35
310,87
310,42
310,37
311,48
311,75
312,87
312,69
313,64
313,77
313,58
313,86
313,36
313,53
314,59
314,42
314,91
314,57
314,80
314,35
315,63
315,76
315,97
315,61
316,78
316,76
316,89
316,92
316,92
316,93
317,34
317,78
317,72
317,35
317,98
318,32
318,31
318,36
318,68
319,47
319,34
319,95
319,64
319,43
319,30
320,92
320,93
321,34
321,59
321,89
321,46
322,80
322,78
322,30
322,65
322,49
322,89
323,94
323,53
323,86
324,42
324,43
324,55
324,38
324,53
325,93
325,70
326,74
326,35
326,46
326,82
327,87
327,81
327,50
327,97
327,62
328,60
328,91
328,32
328,49
328,50
329,89
329,39
329,73
329,60
329,42
329,80
330,77
330,94
330,90
331,60
331,42
331,97
331,66
332,50
332,53
332,91
333,56
333,65
333,83
333,47
334,75
334,50
334,86
335,81
335,36
335,98
335,36
336,85
336,49
336,82
336,56
336,87
337,90
337,80
338,96
338,57
338,94
338,73
338,65
339,68
339,92
339,39
339,93
340,64
340,45
340,73
340,37
340,83
340,41
341,33
341,55
341,75
342,39
342,90
342,54
343,30
343,85
343,88
343,65
343,31
344,74
344,65
344,78
345,79
345,91
345,79
345,61
346,87
346,55
347,95
347,82
347,51
347,47
347,59
347,45
348,37
348,80
348,74
348,67
349,85
349,83
350,96
350,82
350,39
350,99
351,55
351,66
351,65
351,70
351,66
352,50
352,66
352,45
352,58
352,45
353,75
353,94
353,83
353,77
353,49
353,82
354,39
354,92
354,72
354,43
354,86
354,41
355,70
355,65
356,46
356,66
356,83
356,86
357,52
357,90
357,88
357,65
357,82
357,45
358,61
358,64
358,84
358,75
359,75
359,95
360,59
360,94
360,72
360,88
361,39
361,81
362,85
362,82
363,78
363,69
363,77
364,91
364,78
364,84
364,80
364,51
365,55
365,83
365,47
366,91
366,71
367,72
367,95
367,98
367,87
367,99
368,79
368,36
368,71
368,90
368,67
368,71
369,58
369,75
369,37
369,69
369,82
369,38
370,61
370,87
371,33
371,77
371,83
371,44
371,63
372,35
372,71
372,96
372,74
372,42
373,35
373,31
373,36
374,45
374,54
374,33
374,65
375,90
375,38
375,38
375,30
375,75
375,47
376,69
376,73
376,80
377,99
377,32
377,40
378,50
378,99
378,57
378,66
379,63
379,73
379,34
379,37
380,78
380,46
380,50
380,67
380,96
381,79
381,57
381,33
381,69
382,72
382,56
382,46
382,70
383,54
383,86
383,99
383,55
383,33
384,59
384,86
384,31
384,95
384,37
384,34
385,49
385,33
385,78
385,39
386,61
386,58
386,96
386,83
386,90
387,32
387,71
387,42
387,90
387,87
388,79
388,74
388,83
388,51
388,87
389,80
389,88
389,55
389,89
389,52
389,77
390,91
390,56
391,94
391,83
391,84
391,52
391,68
392,30
392,57
393,62
393,57
393,92
393,59
393,63
394,62
394,66
394,99
395,50
395,55
395,76
395,47
395,69
395,95
396,93
396,53
396,80
396,46
396,52
396,79
397,47
397,64
397,53
397,35
397,61
397,33
398,44
398,86
398,62
398,55
398,99
398,66
399,90
399,58
399,31
400,79
400,97
400,42
400,63
400,87
401,73
401,96
401,71
401,91
401,80
401,81
402,50
402,68
402,59
402,84
403,38
403,65
403,82
404,74
404,58
405,44
405,45
406,50
406,40
406,55
406,86
407,88
407,80
407,38
407,86
407,68
407,84
408,87
408,38
408,77
409,51
409,84
409,56
409,57
409,37
409,80
410,92
410,72
410,70
410,65
411,48
411,40
411,80
411,69
411,46
411,51
412,94
412,75
412,52
412,78
412,90
413,62
413,68
413,39
413,38
413,35
413,49
414,87
414,32
414,62
414,45
415,97
415,88
415,58
416,48
416,73
417,47
417,31
417,55
417,87
417,63
418,97
418,60
418,36
418,83
418,58
419,53
419,31
419,65
419,62
419,49
420,32
420,88
420,69
420,59
420,92
421,66
421,69
421,42
422,80
422,54
422,47
422,42
423,69
423,79
423,71
423,70
423,35
424,40
424,59
424,31
424,37
424,90
424,35
425,60
425,80
426,36
426,66
426,58
426,93
427,53
427,75
428,40
428,52
428,44
428,72
428,48
429,94
429,41
429,73
429,85
430,43
430,99
430,33
430,69
431,44
431,56
431,78
431,84
431,62
431,54
432,57
432,35
432,93
432,82
432,96
432,36
433,87
433,46
433,34
434,70
434,79
435,52
435,89
436,91
436,69
437,97
437,93
438,73
438,75
439,78
439,33
439,78
439,61
439,89
440,35
440,75
440,61
441,75
441,68
441,51
441,35
441,72
442,44
442,95
442,35
443,89
443,83
444,47
444,80
444,37
444,66
444,38
444,94
445,89
445,76
445,48
445,31
445,48
446,40
446,43
446,59
446,76
447,49
447,46
447,36
447,30
448,50
448,52
448,35
448,89
448,79
449,34
449,88
449,95
449,83
449,30
450,61
450,79
450,56
450,71
450,94
451,56
451,30
451,47
451,30
452,81
452,74
452,34
452,96
452,55
453,85
453,72
454,59
454,46
454,43
455,37
455,80
455,62
455,38
455,81
455,65
456,36
456,84
456,58
456,43
457,86
457,58
457,94
457,58
457,91
458,71
458,81
458,58
458,50
458,75
459,49
459,52
459,56
460,62
460,36
461,53
461,73
461,46
461,39
461,89
461,47
462,38
462,43
462,96
462,78
463,87
463,48
463,49
464,78
464,63
465,43
465,74
466,99
466,43
466,49
466,87
466,97
466,51
467,88
467,50
468,92
468,88
468,67
468,30
469,48
469,58
469,56
469,46
469,85
469,88
470,66
470,94
470,38
470,80
470,48
471,72
471,79
471,31
471,50
472,61
472,52
472,34
473,75
473,83
473,84
474,73
474,75
475,96
475,69
475,87
475,47
475,34
475,37
476,93
476,69
476,82
476,36
477,47
477,47
477,78
477,74
477,70
478,58
478,73
478,71
478,51
478,75
479,50
479,38
479,63
479,95
479,89
479,78
480,52
480,70
480,34
480,67
480,83
481,31
481,62
481,38
481,30
481,75
481,33
482,95
482,69
482,71
482,68
482,47
482,66
483,77
483,35
483,63
483,74
483,64
483,85
484,31
484,34
484,64
485,50
485,99
485,47
485,73
486,90
486,69
486,35
486,34
487,60
487,73
487,72
487,96
487,80
488,57
488,76
489,84
489,30
489,87
489,90
489,36
489,66
490,32
490,39
491,85
491,50
491,70
491,70
492,36
492,90
493,83
493,82
493,31
493,52
493,93
494,33
494,74
495,55
495,67
495,44
495,88
495,30
495,42
496,72
496,48
496,80
496,60
496,65
496,41
497,39
497,83
497,41
497,42
497,94
498,43
498,81
499,96
499,79
500,30
500,57
500,36
501,44
501,47
502,41
502,39
502,92
502,53
503,61
503,75
503,36
504,45
504,86
504,41
504,40
504,72
504,38
505,32
505,58
505,38
505,58
505,60
505,38
506,68
506,84
507,80
507,87
507,68
507,41
507,37
508,46
508,64
508,66
509,42
509,56
509,43
510,91
510,47
511,68
511,51
512,87
512,59
513,38
513,60
513,83
513,55
514,82
514,33
514,33
514,61
515,58
515,67
515,95
515,56
516,54
516,83
517,99
517,82
517,56
517,99
517,99
517,74
518,85
518,91
518,89
518,59
519,87
519,56
519,57
520,72
520,36
521,45
521,56
521,90
521,88
521,97
521,65
522,99
522,77
522,94
522,52
523,36
523,50
524,54
524,60
524,78
524,60
525,42
525,86
525,64
525,46
525,30
526,97
526,42
526,91
526,56
527,53
527,83
527,95
527,93
528,63
528,39
529,86
529,31
529,92
529,54
529,96
530,65
530,41
531,85
531,51
531,40
532,98
532,55
532,93
533,83
533,90
533,60
533,74
533,56
533,41
534,74
534,65
535,37
535,80
535,53
535,33
535,75
536,92
536,40
536,72
537,80
537,60
537,76
538,55
538,84
538,32
539,75
539,77
539,69
539,75
539,76
540,84
540,38
540,88
540,90
541,89
541,64
541,50
541,90
541,71
541,71
542,97
542,48
542,50
542,86
542,89
542,81
543,46
543,56
543,83
543,72
543,95
544,60
544,68
544,44
544,64
545,71
545,92
546,65
546,99
546,96
546,54
547,55
547,97
547,30
547,98
548,37
548,74
548,81
548,42
548,89
549,60
549,80
549,75
549,71
550,60
550,60
550,75
550,91
551,69
551,44
551,98
551,61
551,78
551,92
552,44
552,98
552,39
552,46
552,65
553,86
553,74
553,86
553,37
553,96
554,87
554,41
554,39
554,42
555,90
555,85
555,78
556,77
556,89
556,80
556,63
556,40
556,93
557,47
557,95
557,39
557,60
557,36
558,35
558,35
558,91
558,87
558,57
558,99
559,97
559,49
559,67
560,78
560,30
560,52
560,81
560,44
560,69
561,50
561,84
561,38
561,85
561,56
562,67
562,85
563,45
563,66
563,49
564,59
564,35
565,36
565,37
565,79
565,53
565,86
565,39
566,48
566,89
566,68
566,64
567,95
567,34
567,61
567,70
567,76
568,63
568,56
568,43
569,70
569,57
569,45
570,39
570,95
570,76
570,63
570,82
571,67
571,94
571,40
571,65
571,47
571,34
572,36
572,51
573,81
573,78
573,43
574,92
574,49
574,90
575,85
575,52
575,40
575,36
576,59
576,69
576,51
576,32
576,30
577,56
577,38
577,31
577,33
578,77
578,75
578,40
578,69
578,46
578,72
579,80
579,38
579,82
579,43
579,69
580,31
580,61
581,52
581,48
581,41
581,99
581,30
582,57
582,82
582,88
582,92
582,44
583,48
583,51
583,91
583,56
583,70
583,59
584,55
584,32
585,38
585,41
585,97
586,90
586,77
586,38
586,95
587,54
587,82
587,99
588,78
588,38
588,50
588,49
588,71
588,68
589,90
589,37
589,97
590,36
590,65
591,64
591,80
591,81
592,33
592,38
592,70
592,88
592,54
592,48
593,64
593,58
593,78
593,38
594,85
594,87
594,80
594,78
594,75
595,66
595,95
595,92
595,81
595,72
596,83
596,53
596,61
596,53
596,88
596,87
597,47
597,73
597,82
597,94
597,78
598,40
598,61
598,85
598,72
599,40
599,51
599,90
600,46
600,42
601,54
601,89
601,59
602,56
602,45
603,40
603,33
604,91
604,47
605,32
605,37
606,48
606,84
606,86
606,77
606,79
606,37
607,47
607,87
607,87
607,87
607,78
608,71
608,57
608,66
609,31
609,55
609,63
609,93
609,77
610,87
610,64
610,50
610,85
611,85
611,87
611,41
611,74
611,45
611,86
612,45
612,71
612,60
612,77
613,47
613,41
613,88
613,38
613,48
613,88
614,66
614,43
614,48
614,35
615,86
615,59
615,67
615,90
615,33
616,38
616,97
616,54
616,97
617,60
617,86
617,59
617,50
617,38
617,38
618,77
618,56
618,86
618,88
619,45
619,97
619,57
620,59
620,88
621,75
621,49
621,51
621,50
622,37
622,60
622,49
623,84
623,36
623,45
623,32
623,53
624,47
624,83
625,46
625,93
625,77
626,97
626,70
626,66
627,71
627,83
627,94
627,71
627,53
628,64
628,37
628,94
628,86
628,33
629,48
629,96
629,97
630,98
630,83
630,78
630,30
630,66
631,45
631,66
631,41
631,93
631,33
631,47
632,92
632,53
632,63
632,83
632,95
632,76
633,71
633,49
633,53
633,41
634,64
634,63
634,78
634,77
634,80
634,76
635,46
635,60
635,74
635,44
636,95
636,55
636,88
636,31
637,46
637,95
637,31
637,56
637,45
638,31
638,83
638,52
639,93
639,64
639,68
640,54
640,79
640,74
640,48
641,31
641,67
641,73
641,85
641,59
642,31
642,33
642,34
642,99
642,58
643,49
643,76
643,97
643,74
643,37
644,49
644,58
644,36
644,68
644,72
645,41
645,49
645,53
645,41
646,42
646,66
646,58
647,53
647,63
647,79
647,73
647,59
647,93
648,56
648,43
648,65
648,87
649,41
649,78
650,63
650,45
651,72
651,42
651,74
651,96
651,40
651,60
652,89
652,93
652,48
652,48
652,77
652,82
653,78
653,53
653,77
654,87
654,33
654,95
654,90
654,68
655,93
655,76
655,74
656,68
656,30
656,77
656,52
656,88
656,73
657,59
657,63
657,99
657,46
658,50
658,64
658,93
658,59
658,83
658,55
659,69
659,49
659,35
659,68
659,56
659,94
660,84
660,77
661,52
661,70
661,83
661,34
661,69
661,97
662,94
662,57
662,90
662,53
662,56
663,64
663,98
663,81
663,85
663,77
664,46
664,34
664,58
665,38
665,96
665,84
665,73
666,56
666,32
666,69
666,59
667,48
667,88
667,65
667,90
667,78
668,57
668,40
668,85
668,93
668,74
668,39
669,53
669,72
669,39
669,65
670,70
670,75
670,95
671,60
671,53
671,92
672,88
672,49
672,59
672,69
673,32
673,78
673,46
673,93
674,77
674,88
674,75
674,89
675,54
675,77
675,59
675,91
675,98
675,52
676,49
676,80
676,54
676,61
676,75
676,68
677,39
677,42
677,70
678,85
678,63
678,54
678,30
679,94
679,87
679,81
679,37
679,66
680,70
680,76
680,75
680,54
680,67
680,90
681,93
681,61
681,60
682,95
682,45
682,66
683,97
683,39
683,47
683,40
683,34
684,50
684,32
684,58
684,61
684,81
684,30
685,49
685,45
685,85
685,48
685,58
685,90
686,40
686,57
686,52
686,96
686,89
687,52
687,97
687,68
687,86
687,62
688,54
688,90
688,48
688,81
688,74
689,72
689,54
689,57
689,52
690,30
690,97
690,47
690,66
690,57
691,49
691,76
691,69
691,85
691,44
691,35
692,32
692,66
692,70
693,44
693,34
693,92
693,80
693,85
694,97
694,92
694,57
694,45
694,83
695,41
695,53
695,34
695,80
695,76
695,82
696,93
696,48
696,43
697,36
697,65
698,73
698,68
698,89
698,45
698,75
698,83
699,71
699,68
699,81
699,98
699,95
700,52
700,84
700,88
700,47
701,68
701,44
701,59
702,86
702,32
703,51
703,82
703,66
703,80
704,93
704,68
704,98
704,39
705,90
705,74
705,63
705,93
706,49
706,67
707,69
707,74
707,95
707,76
708,50
708,37
708,61
708,79
708,61
708,43
709,65
709,74
709,51
709,43
709,80
710,32
710,62
710,72
710,59
710,99
711,68
711,44
711,75
711,37
711,57
711,57
712,61
712,80
712,80
713,39
713,55
713,37
713,84
713,39
713,54
714,33
714,82
714,68
714,52
714,85
714,91
715,87
715,74
716,37
716,30
716,47
716,79
716,49
716,34
717,31
717,73
717,48
717,49
718,38
718,98
718,89
718,46
718,95
718,40
719,86
719,71
720,84
720,45
720,68
720,91
720,90
721,45
721,65
722,94
722,84
722,75
722,45
722,38
723,59
723,80
723,50
723,52
723,88
723,61
724,83
724,33
725,60
725,50
725,97
726,50
726,52
726,43
726,80
726,88
727,43
727,85
727,85
727,63
728,78
728,91
729,88
729,45
729,94
729,59
730,80
730,46
730,51
730,64
730,62
731,56
731,46
732,97
732,58
732,55
733,41
733,55
733,76
733,59
733,32
734,81
734,82
734,63
735,99
735,50
735,72
735,53
736,40
736,61
736,78
736,39
736,68
736,56
737,89
737,72
737,71
737,91
737,50
738,62
738,61
738,78
739,89
739,60
739,49
739,90
740,45
740,93
740,37
740,95
740,62
740,74
741,94
741,93
741,43
742,50
742,96
742,74
743,91
743,97
744,77
744,34
744,55
744,62
745,76
745,70
745,97
745,84
745,39
745,63
746,80
746,36
746,77
746,53
747,99
747,34
747,84
747,64
747,51
747,88
748,96
748,31
749,73
749,67
749,41
749,35
750,46
750,74
750,48
750,43
750,93
751,68
751,42
751,47
751,65
751,81
752,93
752,83
753,95
753,73
753,85
753,56
753,97
754,55
754,87
754,36
755,94
755,65
755,59
755,66
755,93
756,76
756,46
756,57
757,46
757,71
757,52
757,52
758,59
758,39
758,90
758,61
759,97
759,62
759,89
759,39
759,87
759,50
760,33
760,47
760,91
760,81
761,88
761,51
761,44
761,85
761,94
762,65
762,93
763,80
763,67
763,69
763,40
763,34
763,78
764,32
764,79
764,31
764,42
765,70
765,40
765,79
765,77
765,73
766,87
766,40
767,83
767,62
768,93
768,49
768,81
768,56
768,85
769,47
769,51
769,52
769,65
769,33
769,35
770,54
770,32
770,50
770,44
771,61
771,92
771,90
771,54
771,57
772,60
772,50
773,31
773,90
773,91
773,60
773,75
774,31
774,34
774,50
775,43
775,81
775,74
775,52
775,31
775,78
776,44
776,39
776,41
777,72
777,91
777,86
777,46
778,31
778,78
779,73
779,48
779,35
779,59
779,77
779,47
780,72
780,48
780,89
780,43
780,97
781,34
781,51
781,55
781,54
781,86
781,57
782,52
782,60
782,98
782,78
783,55
783,89
783,94
783,58
784,83
784,99
784,72
784,78
784,86
784,38
785,31
785,38
785,69
785,38
786,83
786,68
786,63
786,69
786,56
786,96
787,89
787,76
787,97
787,47
788,86
788,40
788,66
788,86
788,74
788,99
789,58
789,96
789,40
789,47
789,57
790,43
790,71
790,41
791,97
791,56
791,98
791,98
791,51
792,52
792,48
792,54
792,62
792,50
792,68
793,97
793,36
794,60
794,98
794,81
794,37
795,93
795,55
795,75
795,80
796,30
796,32
796,94
796,92
797,37
797,37
798,82
798,32
798,83
799,72
799,41
799,56
800,40
800,70
800,68
800,65
801,35
801,82
801,87
801,66
801,48
802,32
802,98
802,81
802,65
802,63
802,45
803,38
803,91
803,52
803,88
803,49
804,39
804,48
804,89
805,77
805,94
805,32
805,60
805,78
805,78
806,75
806,75
806,33
806,45
807,93
807,57
807,49
807,83
807,45
808,88
808,56
809,57
809,96
809,96
809,66
810,47
810,76
810,94
811,75
811,76
811,35
811,86
812,40
812,93
813,52
813,39
813,83
813,82
813,56
814,59
814,71
814,47
814,89
815,96
815,94
815,49
815,33
816,94
816,88
816,59
816,42
816,65
816,90
817,95
817,50
817,52
817,36
817,89
817,54
818,62
818,75
819,89
819,50
819,82
819,99
819,70
820,50
820,69
820,77
820,33
821,88
821,60
822,36
822,62
823,49
823,72
823,32
823,70
823,57
824,83
824,65
824,64
824,91
824,42
825,33
825,54
825,30
825,31
825,62
826,75
826,85
826,40
826,75
826,32
827,82
827,31
827,62
827,30
828,76
828,60
828,91
829,94
829,79
829,72
829,68
830,56
830,85
830,78
831,73
831,61
832,73
832,82
832,90
832,63
832,79
832,89
833,62
833,95
833,53
833,56
833,85
834,56
834,64
835,31
835,54
836,42
836,80
836,59
837,64
837,36
837,78
837,69
837,62
838,45
838,69
838,41
839,45
839,48
839,77
840,56
840,68
840,92
840,84
841,98
841,95
841,44
841,48
841,88
841,61
842,99
842,53
842,42
842,96
843,76
843,54
843,57
843,66
843,80
843,96
844,48
844,75
844,76
844,57
844,52
845,37
845,50
845,44
845,64
845,89
846,72
846,50
846,98
846,57
846,89
847,81
847,78
847,54
848,32
848,61
848,36
848,38
848,99
848,88
849,65
849,76
849,82
849,59
849,87
849,31
850,85
850,32
850,97
850,66
850,39
851,85
851,99
851,54
851,87
852,50
852,75
852,63
852,80
853,76
